customer id,customer name,total_orders,total_customer_sales,total_customer_profit,CUSTOMER_SEGMENT
HK-14890,Heather Kirkland,27,13886.443099999997,2306.9442,LOYAL CUSTOMER
BE-11455,Brad Eason,27,17643.5253,517.91410000000008,LOYAL CUSTOMER
MS-17980,Michael Stewart,27,16210.572199999999,834.61219999999969,LOYAL CUSTOMER
DM-13345,Denise Monton,27,17054.8905,2876.8071,LOYAL CUSTOMER
VG-21790,Vivek Gonzalez,27,9908.6064999999981,-411.86670000000004,LOYAL CUSTOMER
KC-16255,Karen Carlisle,27,9321.9643,2139.7120000000004,LOYAL CUSTOMER
DB-13210,Dean Braden,27,13743.595899999993,1479.9668,LOYAL CUSTOMER
CT-11995,Carol Triggs,27,13715.79704,2509.3953399999996,LOYAL CUSTOMER
IM-15070,Irene Maddox,27,17854.101119999996,-567.63018000000091,LOYAL CUSTOMER
HE-14800,Harold Engle,27,9902.4952199999989,1570.1460200000001,LOYAL CUSTOMER
CK-12325,Christine Kargatis,27,9927.8983199999984,849.51821999999947,LOYAL CUSTOMER
DP-13390,Dennis Pardue,27,10282.791199999998,2369.8289999999997,LOYAL CUSTOMER
AD-10180,Alan Dominguez,27,17858.5048,2050.7542,LOYAL CUSTOMER
RP-19855,Roy Phan,27,11043.0844,428.40519999999981,LOYAL CUSTOMER
CD-11920,Carlos Daly,27,18296.747399999989,4751.7303999999995,LOYAL CUSTOMER
YC-21895,Yoseph Carroll,27,19998.0786,4324.9076000000005,LOYAL CUSTOMER
BD-11500,Bradley Drucker,27,13089.849500000002,2412.3590000000004,LOYAL CUSTOMER
RF-19345,Randy Ferguson,27,13391.271799999997,2277.3790000000004,LOYAL CUSTOMER
EH-13945,Eric Hoffmann,27,7832.6860199999992,1551.0848200000003,LOYAL CUSTOMER
CB-12535,Claudia Bergmann,27,18108.672840000003,2401.9074400000004,LOYAL CUSTOMER
DL-13315,Delfina Latchford,27,18505.6005,2265.2257,LOYAL CUSTOMER
DL-13495,Dionis Lloyd,27,15872.183999999994,2474.7639999999997,LOYAL CUSTOMER
TM-21490,Tony Molinari,27,13908.856299999998,2378.5193000000013,LOYAL CUSTOMER
KB-16240,Karen Bern,27,9900.6979999999967,1801.5405999999998,LOYAL CUSTOMER
RR-19525,Rick Reed,27,15009.286599999994,-99.162800000000033,LOYAL CUSTOMER
KB-16585,Ken Black,27,16385.749499999998,1398.2125999999998,LOYAL CUSTOMER
TM-21010,Tamara Manning,27,14158.9626,2198.6378999999997,LOYAL CUSTOMER
SV-20785,Stewart Visinsky,27,14262.935099999999,1921.9372999999998,LOYAL CUSTOMER
SS-20410,Shahid Shariari,27,15759.481979999993,-187.11882000000014,LOYAL CUSTOMER
TB-21175,Thomas Boland,27,16573.598400000003,2111.0458999999996,LOYAL CUSTOMER
MT-17815,Meg Tillman,27,13845.518799999996,1294.9965999999997,LOYAL CUSTOMER
JK-15370,Jay Kimmel,27,10189.514040000004,1813.49584,LOYAL CUSTOMER
NP-18700,Nora Preis,27,14036.433499999997,609.6891999999998,LOYAL CUSTOMER
ME-18010,Michelle Ellison,27,10547.631920000003,639.31832000000043,LOYAL CUSTOMER
PB-19210,Phillip Breyer,27,18967.662000000004,2313.681,LOYAL CUSTOMER
NM-18520,Neoma Murray,27,12328.606000000002,2631.0494999999996,LOYAL CUSTOMER
RA-19915,Russell Applegate,27,20975.193419999996,2078.7577199999996,LOYAL CUSTOMER
TW-21025,Tamara Willingham,27,13931.896599999996,3412.9510999999998,LOYAL CUSTOMER
XP-21865,Xylona Preis,27,11187.152600000001,1239.5746,LOYAL CUSTOMER
BF-11215,Benjamin Farhat,27,12968.938499999997,878.9097999999999,LOYAL CUSTOMER
TH-21100,Thea Hendricks,27,13684.872599999997,1587.7861,LOYAL CUSTOMER
AG-10765,Anthony Garverick,27,9824.7794999999969,1250.5845000000002,LOYAL CUSTOMER
MH-17455,Mark Hamilton,27,9974.2747200000031,155.89601999999971,LOYAL CUSTOMER
SO-20335,Sean O'Donnell,27,15534.946919999997,2389.6256200000003,LOYAL CUSTOMER
TS-21505,Tony Sayre,27,17613.4163,2306.8401999999987,LOYAL CUSTOMER
AH-10030,Aaron Hawkins,27,14439.49784,2601.43304,LOYAL CUSTOMER
DJ-13630,Doug Jacobs,27,12560.130000000003,2205.8763999999992,LOYAL CUSTOMER
TS-21370,Todd Sumrall,27,23201.678000000004,4101.1514000000006,LOYAL CUSTOMER
JK-15625,Jim Karlsson,27,12754.408099999995,2805.6486,LOYAL CUSTOMER
JL-15175,James Lanier,27,13499.872459999999,1268.03116,LOYAL CUSTOMER
MB-17305,Maria Bertelson,27,16729.345320000004,3481.40832,LOYAL CUSTOMER
KH-16330,Katharine Harms,26,15045.6445,3205.8576,LOYAL CUSTOMER
NR-18550,Nick Radford,26,10993.420579999998,1206.9247799999998,LOYAL CUSTOMER
LT-17110,Liz Thompson,26,12986.77316,1382.2841600000004,LOYAL CUSTOMER
DS-13030,Darrin Sayre,26,11644.2965,1068.3454000000002,LOYAL CUSTOMER
TH-21235,Tiffany House,26,12896.252,1106.7199999999998,LOYAL CUSTOMER
RW-19630,Rob Williams,26,9425.9243,1999.6208000000001,LOYAL CUSTOMER
FW-14395,Fred Wasserman,26,16972.748099999997,1651.7594,LOYAL CUSTOMER
TB-21280,Toby Braunhardt,26,10127.01266,1054.4293599999999,LOYAL CUSTOMER
TH-21550,Tracy Hopkins,26,12808.906300000002,-709.53749999999866,LOYAL CUSTOMER
DB-13405,Denny Blanton,26,16083.956659999996,1988.8138600000002,LOYAL CUSTOMER
SW-20245,Scot Wooten,26,13576.683819999998,1622.76962,LOYAL CUSTOMER
DW-13195,David Wiener,26,9689.3171,1623.3822999999998,LOYAL CUSTOMER
CA-11965,Carol Adams,26,21110.521399999991,3382.260299999999,LOYAL CUSTOMER
YS-21880,Yana Sorensen,26,18703.606000000007,3091.5943000000016,LOYAL CUSTOMER
JS-15685,Jim Sink,26,14338.5195,1848.0462999999997,LOYAL CUSTOMER
ML-18265,Muhammed Lee,26,14674.00116,2037.5839599999997,LOYAL CUSTOMER
KH-16510,Keith Herrera,26,15340.395999999999,1713.8032,LOYAL CUSTOMER
CM-12160,Charles McCrossin,26,17910.03942,432.55681999999985,LOYAL CUSTOMER
SC-20305,Sean Christensen,26,17696.721999999994,675.4287,LOYAL CUSTOMER
SP-20860,Sung Pak,26,12994.59246,1688.5450600000001,LOYAL CUSTOMER
GM-14440,Gary McGarr,26,15782.461879999999,1431.2778799999994,LOYAL CUSTOMER
JP-15460,Jennifer Patt,26,10916.36982,1639.9413200000006,LOYAL CUSTOMER
EH-13990,Erica Hackney,26,8807.0846,1552.3205000000003,LOYAL CUSTOMER
LL-16840,Lauren Leatherbury,26,11287.784060000002,264.59785999999968,LOYAL CUSTOMER
MS-17710,Maurice Satty,26,8500.63026,1057.9430599999994,LOYAL CUSTOMER
NW-18400,Natalie Webber,26,15326.833059999999,2085.4920599999991,LOYAL CUSTOMER
MH-18115,Mick Hernandez,26,12017.105,1250.6665999999998,LOYAL CUSTOMER
TB-21400,Tom Boeckenhauer,26,21375.988,3471.7569000000008,LOYAL CUSTOMER
DB-13060,Dave Brooks,26,23476.91166,3315.62286,LOYAL CUSTOMER
CK-12760,Cyma Kinney,26,6574.8044000000009,-100.5057000000002,LOYAL CUSTOMER
CJ-12010,Caroline Jumper,26,19356.004599999997,2386.7219999999993,LOYAL CUSTOMER
BB-11545,Brenda Bowman,26,15797.57188,1686.6588800000002,LOYAL CUSTOMER
MH-17785,Maya Herman,26,11676.13204,1185.0254399999994,LOYAL CUSTOMER
AR-10345,Alex Russell,26,14165.7962,1683.9278000000002,LOYAL CUSTOMER
LR-16915,Lena Radford,26,22434.087560000007,3604.4619600000005,LOYAL CUSTOMER
LC-16930,Linda Cazamias,26,11660.69496,1932.3449600000004,LOYAL CUSTOMER
BS-11365,Bill Shonely,26,22551.02596,5680.727359999999,LOYAL CUSTOMER
KL-16555,Kelly Lampkin,26,12064.3877,580.91839999999991,LOYAL CUSTOMER
CS-11845,Cari Sayre,26,20471.0526,3274.9862000000007,LOYAL CUSTOMER
DK-13375,Dennis Kane,26,16258.533999999998,2159.7979000000009,LOYAL CUSTOMER
LP-17095,Liz Preis,26,15598.151599999992,2003.3279999999995,LOYAL CUSTOMER
MJ-17740,Max Jones,26,15347.655,2054.6619,LOYAL CUSTOMER
PS-19045,Penelope Sewall,26,29252.319399999997,4426.1951000000008,LOYAL CUSTOMER
NZ-18565,Nick Zandusky,26,19941.69811999999,2257.8417200000004,LOYAL CUSTOMER
MZ-17335,Maria Zettner,26,14463.934299999995,1794.5974,LOYAL CUSTOMER
SS-20590,Sonia Sunley,26,12181.426399999998,2015.9465,LOYAL CUSTOMER
RP-19270,Rachel Payne,26,13725.5769,1507.9100999999996,LOYAL CUSTOMER
JK-15640,Jim Kriz,26,12637.449499999999,2651.1058000000003,LOYAL CUSTOMER
RK-19300,Ralph Kennedy,26,13480.924579999999,-1673.5694199999996,LOYAL CUSTOMER
JE-15610,Jim Epp,26,13192.692400000002,1780.0782999999997,LOYAL CUSTOMER
JK-16120,Julie Kriz,26,13134.716640000002,1594.4992399999996,LOYAL CUSTOMER
TB-21595,Troy Blackwell,26,8437.9890000000014,1219.0208999999998,LOYAL CUSTOMER
MM-17260,Magdelene Morse,26,15713.71812,3160.307119999999,LOYAL CUSTOMER
BD-11770,Bryan Davis,26,10168.325259999998,2397.8142600000006,LOYAL CUSTOMER
JP-15520,Jeremy Pistek,26,16429.04996,2854.7461599999997,LOYAL CUSTOMER
EM-13825,Elizabeth Moffitt,26,14128.078160000001,2018.1443600000005,LOYAL CUSTOMER
KN-16450,Kean Nguyen,26,16294.698100000009,2512.5944,LOYAL CUSTOMER
LR-17035,Lisa Ryan,26,16118.972199999998,2165.6982999999996,LOYAL CUSTOMER
CA-12775,Cynthia Arntzen,26,18350.464,4605.4774999999991,LOYAL CUSTOMER
MC-17605,Matt Connell,26,13019.201900000004,1296.2884999999997,LOYAL CUSTOMER
SJ-20500,Shirley Jackson,26,12930.791000000005,1547.2313000000001,LOYAL CUSTOMER
SC-20260,Scott Cohen,26,9366.1923999999981,1265.5528,LOYAL CUSTOMER
MS-17830,Melanie Seite,26,11783.397300000002,1765.3905,LOYAL CUSTOMER
DO-13645,Doug O'Connell,25,12083.480919999996,1997.83252,LOYAL CUSTOMER
AG-10270,Alejandro Grove,25,10637.404219999999,2151.9961200000002,LOYAL CUSTOMER
CB-12025,Cassandra Brandow,25,11685.3186,-98.731499999999855,LOYAL CUSTOMER
CD-12790,Cynthia Delaney,25,13468.114499999998,2080.4847,LOYAL CUSTOMER
MH-17290,Marc Harrigan,25,13718.69666,1950.6128600000002,LOYAL CUSTOMER
PT-19090,Pete Takahito,25,8370.7830000000013,216.67020000000002,LOYAL CUSTOMER
MZ-17515,Mary Zewe,25,13383.976840000001,1454.6211400000002,LOYAL CUSTOMER
NL-18310,Nancy Lomonaco,25,10587.3308,-593.28109999999992,LOYAL CUSTOMER
TA-21385,Tom Ashbrook,25,35668.120800000004,6274.9891,LOYAL CUSTOMER
JC-15775,John Castell,25,10582.78504,1820.4692400000001,LOYAL CUSTOMER
ML-17395,Marina Lichtenstein,25,14507.07948,1141.9726800000003,LOYAL CUSTOMER
RS-19765,Roland Schwarz,25,13582.12128,3046.3163799999998,LOYAL CUSTOMER
AJ-10780,Anthony Jacobs,25,15186.067200000001,1784.2462,LOYAL CUSTOMER
MH-17440,Mark Haberlin,25,7945.0458000000017,771.43840000000012,LOYAL CUSTOMER
RB-19570,Rob Beeghly,25,10961.631,1646.1129,LOYAL CUSTOMER
GP-14740,Guy Phonely,25,10793.729,377.67660000000035,LOYAL CUSTOMER
BD-11620,Brian DeCherney,25,7849.00002,448.50691999999992,LOYAL CUSTOMER
MM-18280,Muhammed MacIntyre,25,7134.3040000000019,1877.0716,LOYAL CUSTOMER
RB-19360,Raymond Buch,25,29197.634599999994,8523.9515,LOYAL CUSTOMER
MO-17800,Meg O'Connel,25,13709.1228,2638.8095,LOYAL CUSTOMER
MS-17530,MaryBeth Skach,25,13335.042359999998,2150.4531600000009,LOYAL CUSTOMER
RW-19690,Robert Waldorf,25,11200.142000000002,2312.2562999999996,LOYAL CUSTOMER
RW-19540,Rick Wilson,25,19423.688499999993,3925.0248000000011,LOYAL CUSTOMER
RM-19375,Raymond Messe,25,16077.681120000003,1331.5070199999998,LOYAL CUSTOMER
RC-19825,Roy Collins,25,7916.6733000000013,737.74570000000028,LOYAL CUSTOMER
IG-15085,Ivan Gibson,25,10383.130980000002,657.49517999999989,LOYAL CUSTOMER
AH-10195,Alan Haines,25,12628.19178,158.90888,LOYAL CUSTOMER
RH-19510,Rick Huthwaite,25,11599.392960000001,1800.9964599999998,LOYAL CUSTOMER
KB-16600,Ken Brennan,25,10295.956699999999,887.3471,LOYAL CUSTOMER
DP-13105,Dave Poirier,25,18930.0322,3099.946300000001,LOYAL CUSTOMER
MM-18055,Michelle Moray,25,11163.587,1901.2816999999995,LOYAL CUSTOMER
VT-21700,Valerie Takahito,25,18099.306099999994,912.21120000000019,LOYAL CUSTOMER
IL-15100,Ivan Liston,25,11802.693760000006,1244.23476,LOYAL CUSTOMER
KC-16540,Kelly Collister,25,18897.130259999998,2343.8801599999997,LOYAL CUSTOMER
CC-12100,Chad Cunningham,25,11500.123239999997,2384.2594400000007,LOYAL CUSTOMER
JC-15385,Jenna Caffey,25,12978.930920000003,2086.7973199999997,LOYAL CUSTOMER
NS-18505,Neola Schneider,25,14834.289740000002,479.10274000000004,LOYAL CUSTOMER
JW-16075,Julia West,25,19852.773000000005,2677.495699999999,LOYAL CUSTOMER
BT-11530,Bradley Talbott,25,13808.317999999997,930.8343000000001,LOYAL CUSTOMER
HA-14920,Helen Andreada,25,9740.3981000000022,1457.3646,LOYAL CUSTOMER
DP-13165,David Philippe,25,22211.282119999989,1808.3185200000003,LOYAL CUSTOMER
AW-10840,Anthony Witt,25,13200.255519999999,1444.83202,LOYAL CUSTOMER
TH-21115,Thea Hudgings,25,13483.623680000004,1775.33778,LOYAL CUSTOMER
SH-20635,Stefanie Holloman,25,13546.74580000001,1848.3096,LOYAL CUSTOMER
CM-12190,Charlotte Melton,25,11375.052220000001,598.48152000000016,LOYAL CUSTOMER
CW-11905,Carl Weiss,25,12917.631600000002,2635.8493999999992,LOYAL CUSTOMER
SN-20560,Skye Norling,25,12738.710000000003,-2527.124499999999,LOYAL CUSTOMER
TD-20995,Tamara Dahlen,25,6924.1875,-178.31080000000026,LOYAL CUSTOMER
BF-11005,Barry Franz,25,23347.838660000012,939.2375599999998,LOYAL CUSTOMER
EB-13840,Ellis Ballard,25,20188.158940000005,5466.4997400000011,LOYAL CUSTOMER
Co-12640,Corey-Lock,25,12279.230759999995,1295.16296,LOYAL CUSTOMER
GW-14605,Giulietta Weimer,25,16239.491499999998,934.72020000000009,LOYAL CUSTOMER
DB-13270,Deborah Brumfield,25,11690.369499999999,1420.4588999999999,LOYAL CUSTOMER
TC-21145,Theresa Coyne,25,18419.943059999998,2131.00626,LOYAL CUSTOMER
CC-12550,Clay Cheatham,25,7908.6503400000011,1167.4589399999995,LOYAL CUSTOMER
DH-13075,Dave Hallsten,25,14128.678099999997,1370.5765,LOYAL CUSTOMER
JM-16195,Justin MacKendrick,25,7825.5645999999979,1314.3129999999999,LOYAL CUSTOMER
BM-11575,Brendan Murry,25,10351.333079999997,-189.53731999999997,LOYAL CUSTOMER
SC-20440,Shaun Chance,25,7677.4352599999984,890.45835999999986,LOYAL CUSTOMER
GB-14530,George Bell,25,11657.753,560.62010000000021,LOYAL CUSTOMER
NP-18325,Naresj Patel,25,11778.490999999998,1772.7900000000004,LOYAL CUSTOMER
BD-11635,Brian Derr,25,11230.698299999998,1303.6163000000006,LOYAL CUSTOMER
JA-15970,Joseph Airdo,25,17105.470699999998,688.97299999999984,LOYAL CUSTOMER
MC-17590,Matt Collister,25,10118.841679999998,1337.6087800000003,LOYAL CUSTOMER
DA-13450,Dianna Arnett,25,13035.368260000003,-826.07134,LOYAL CUSTOMER
CM-12385,Christopher Martinez,25,21882.969919999996,3029.9603199999988,LOYAL CUSTOMER
SC-20230,Scot Coram,25,20333.868,2785.0510000000004,LOYAL CUSTOMER
MG-17695,Maureen Gnade,25,16221.626799999998,760.91160000000036,LOYAL CUSTOMER
CM-12445,Chuck Magee,25,11971.708079999999,1188.12768,LOYAL CUSTOMER
JM-15580,Jill Matthias,24,13295.857000000002,1540.2094,LOYAL CUSTOMER
HP-14815,Harold Pawlan,24,7321.4394999999995,636.2192,LOYAL CUSTOMER
SC-20845,Sung Chung,24,9898.62502,1435.03872,LOYAL CUSTOMER
AB-10150,Aimee Bixby,24,13057.294599999997,2064.2143,LOYAL CUSTOMER
LE-16810,Laurel Elliston,24,10429.2537,1737.1186,LOYAL CUSTOMER
BT-11305,Beth Thompson,24,10321.82,908.17580000000009,LOYAL CUSTOMER
PW-19240,Pierre Wener,24,7186.1398,1837.4188,LOYAL CUSTOMER
MG-18145,Mike Gockenbach,24,18147.958199999994,4668.1622,LOYAL CUSTOMER
JF-15295,Jason Fortune-,24,20382.2503,3263.2952999999998,LOYAL CUSTOMER
PO-19180,Philisse Overcash,24,16753.1715,2556.7415999999994,LOYAL CUSTOMER
CC-12145,Charles Crestani,24,12190.666600000002,1471.9290999999996,LOYAL CUSTOMER
AG-10300,Aleksandra Gannaway,24,13013.876199999999,1845.7665999999997,LOYAL CUSTOMER
BT-11395,Bill Tyler,24,11347.529,2743.9623000000006,LOYAL CUSTOMER
JG-15310,Jason Gross,24,12733.7039,2095.9115,LOYAL CUSTOMER
HA-14905,Helen Abelman,24,15826.814440000006,-526.06815999999981,LOYAL CUSTOMER
BG-11740,Bruce Geld,24,14689.342499999999,2084.9244000000008,LOYAL CUSTOMER
NK-18490,Neil Knudson,24,11483.192999999994,2309.4926999999993,LOYAL CUSTOMER
RA-19285,Ralph Arnett,24,16816.427,4132.8992,LOYAL CUSTOMER
GR-14560,Georgia Rosenberg,24,8895.0575400000016,1030.9907400000002,LOYAL CUSTOMER
BF-11020,Barry Französisch,24,10201.281299999999,1133.2553000000003,LOYAL CUSTOMER
SP-20650,Stephanie Phelps,24,10377.868439999995,1739.2806399999997,LOYAL CUSTOMER
CR-12730,Craig Reiter,24,19487.963760000006,1648.04136,LOYAL CUSTOMER
AT-10435,Alyssa Tate,24,13654.305499999999,3016.8983000000007,LOYAL CUSTOMER
BP-11155,Becky Pak,24,13696.143459999996,3395.30716,LOYAL CUSTOMER
CR-12820,Cyra Reiten,24,14470.550560000001,3391.1884600000003,LOYAL CUSTOMER
CD-12280,Christina DeMoss,24,16779.548379999997,2367.3817800000006,LOYAL CUSTOMER
HH-15010,Hilary Holden,24,13731.737820000002,2109.31402,LOYAL CUSTOMER
LS-17245,Lynn Smith,24,10758.987999999998,1878.1804000000002,LOYAL CUSTOMER
BM-11650,Brian Moss,24,14920.99608,3927.1691800000003,LOYAL CUSTOMER
GA-14725,Guy Armstrong,24,8817.5454999999984,1012.2714000000001,LOYAL CUSTOMER
VF-21715,Vicky Freymann,24,12000.132999999998,21.390999999999913,LOYAL CUSTOMER
LS-17230,Lycoris Saunders,24,10577.171479999999,1946.69668,LOYAL CUSTOMER
GB-14575,Giulietta Baptist,24,10748.992380000002,1621.0136800000002,LOYAL CUSTOMER
SN-20710,Steve Nguyen,24,12703.940559999997,2295.4512600000003,LOYAL CUSTOMER
EB-14110,Eugene Barchas,24,13665.4673,3285.6169000000004,LOYAL CUSTOMER
MT-18070,Michelle Tran,24,10920.3999,1203.5738000000001,LOYAL CUSTOMER
JD-16015,Joy Daniels,24,8690.6292999999987,-29.400200000000041,LOYAL CUSTOMER
JD-15790,John Dryer,24,10267.74976,-293.68473999999981,LOYAL CUSTOMER
MA-17560,Matt Abelman,24,10813.79188,784.0774799999997,LOYAL CUSTOMER
LW-17215,Luke Weiss,24,10529.49144,994.55854,LOYAL CUSTOMER
DD-13570,Dorothy Dickinson,24,8741.4647999999979,959.76720000000023,LOYAL CUSTOMER
SC-20800,Stuart Calhoun,24,11321.278600000001,1354.1978,LOYAL CUSTOMER
JK-15205,Jamie Kunitz,24,10917.0012,2359.5622000000008,LOYAL CUSTOMER
LP-17080,Liz Pelletier,24,7631.9895000000006,-261.9352,LOYAL CUSTOMER
CM-11830,Cari MacIntyre,24,16828.818999999996,2444.699,LOYAL CUSTOMER
GZ-14545,George Zrebassa,24,11593.7308,2645.2998000000007,LOYAL CUSTOMER
BS-11665,Brian Stugart,24,17468.881,3112.1578,LOYAL CUSTOMER
JB-16045,Julia Barnett,24,13851.275679999999,778.62917999999991,LOYAL CUSTOMER
SV-20815,Stuart Van,24,14575.501180000001,1515.81138,LOYAL CUSTOMER
DV-13045,Darrin Van Huff,24,18106.012919999994,599.18592,LOYAL CUSTOMER
MW-18235,Mitch Willingham,24,17933.060899999997,-180.23910000000004,LOYAL CUSTOMER
MO-17500,Mary O'Rourke,24,10314.408199999998,573.45889999999974,LOYAL CUSTOMER
KD-16615,Ken Dana,24,12348.443620000002,1720.5455199999997,LOYAL CUSTOMER
DN-13690,Duane Noonan,24,13098.337999999996,711.4185,LOYAL CUSTOMER
TS-21655,Trudy Schmidt,24,9525.4571999999971,952.44950000000017,LOYAL CUSTOMER
ES-14080,Erin Smith,24,16236.0058,1925.1879000000001,LOYAL CUSTOMER
JM-15250,Janet Martin,24,15594.461819999999,2152.6733199999994,LOYAL CUSTOMER
GA-14515,George Ashbrook,24,12488.67232,1108.4753199999998,LOYAL CUSTOMER
AC-10420,Alyssa Crouse,24,10607.6947,206.48049999999995,LOYAL CUSTOMER
JL-15235,Janet Lee,24,18725.389639999998,4370.94704,LOYAL CUSTOMER
LS-17200,Luke Schmidt,24,15258.741220000005,1756.4422199999997,LOYAL CUSTOMER
GK-14620,Grace Kelly,24,19215.769900000007,3611.1623999999993,LOYAL CUSTOMER
CJ-11875,Carl Jackson,23,12538.832960000002,1857.2449599999998,LOYAL CUSTOMER
EM-13810,Eleni McCrary,23,13549.728039999998,1664.8005400000002,LOYAL CUSTOMER
BS-11590,Brendan Sweed,23,11358.58602,1783.4587199999999,LOYAL CUSTOMER
JO-15145,Jack O'Briant,23,10440.976,2280.9515,LOYAL CUSTOMER
EL-13735,Ed Ludwig,23,10515.861999999997,1142.5974,LOYAL CUSTOMER
FH-14275,Frank Hawley,23,13569.565999999999,3539.4215999999997,LOYAL CUSTOMER
RA-19885,Ruben Ausman,23,15435.49908,3419.9606800000006,LOYAL CUSTOMER
CP-12085,Cathy Prescott,23,14183.881899999998,620.38370000000009,LOYAL CUSTOMER
BS-11380,Bill Stewart,23,18305.9783,1776.7020999999997,LOYAL CUSTOMER
AA-10375,Allen Armold,23,5884.195,677.47739999999988,LOYAL CUSTOMER
BN-11515,Bradley Nguyen,23,10272.225520000004,2018.6969199999999,LOYAL CUSTOMER
DC-13285,Debra Catini,23,16164.649899999997,1043.3900999999996,LOYAL CUSTOMER
LC-17050,Liz Carlisle,23,12933.873820000003,1150.04782,LOYAL CUSTOMER
DW-13480,Dianna Wilson,23,16336.855599999999,3315.6931999999993,LOYAL CUSTOMER
RF-19735,Roland Fjeld,23,12139.087699999996,824.75849999999991,LOYAL CUSTOMER
FC-14335,Fred Chung,23,8770.7396400000034,1329.9262399999998,LOYAL CUSTOMER
EJ-14155,Eva Jacobs,23,12324.8446,1975.1191000000003,LOYAL CUSTOMER
MR-17545,Mathew Reese,23,19246.712299999996,3060.9206000000017,LOYAL CUSTOMER
CS-12460,Chuck Sachs,23,20084.217279999997,2801.27258,LOYAL CUSTOMER
RL-19615,Rob Lucas,23,14866.824479999997,2337.14288,LOYAL CUSTOMER
EB-14170,Evan Bailliet,23,6736.4391000000005,276.7832,LOYAL CUSTOMER
LW-16990,Lindsay Williams,23,9111.8495000000021,1335.3454,LOYAL CUSTOMER
GT-14755,Guy Thornton,23,5601.70652,593.33131999999989,LOYAL CUSTOMER
VG-21805,Vivek Grady,23,22573.371160000002,3906.5961600000005,LOYAL CUSTOMER
BF-11275,Beth Fritzler,23,9578.598640000002,565.06884000000014,LOYAL CUSTOMER
EM-14200,Evan Minnotte,23,17087.77766,3138.3377600000013,LOYAL CUSTOMER
CS-12400,Christopher Schild,23,10221.364359999998,1373.0625599999998,LOYAL CUSTOMER
KW-16435,Katrina Willman,23,15319.965600000003,3026.0406000000012,LOYAL CUSTOMER
KM-16720,Kunst Miller,23,14041.02,1637.1664999999996,LOYAL CUSTOMER
KC-16675,Kimberly Carter,23,13531.28104,2265.9107399999994,LOYAL CUSTOMER
FC-14245,Frank Carlisle,23,10867.8088,2492.322999999999,LOYAL CUSTOMER
RA-19945,Ryan Akin,23,11696.0283,678.9608,LOYAL CUSTOMER
QJ-19255,Quincy Jones,23,18192.923100000004,2407.6019000000006,LOYAL CUSTOMER
ND-18370,Natalie DeCherney,23,10913.15082,1970.27732,LOYAL CUSTOMER
CD-11980,Carol Darley,23,11848.16246,1648.4392599999994,LOYAL CUSTOMER
GM-14500,Gene McClure,23,6704.185620000002,531.42212000000029,LOYAL CUSTOMER
CB-12415,Christy Brittain,23,12705.547359999999,2271.89566,LOYAL CUSTOMER
PM-18940,Paul MacIntyre,23,12893.5944,926.32919999999967,LOYAL CUSTOMER
JF-15415,Jennifer Ferguson,23,14717.465879999996,1396.64548,LOYAL CUSTOMER
SU-20665,Stephanie Ulpright,23,7442.4600000000028,-54.432099999999885,LOYAL CUSTOMER
BP-11230,Benjamin Patterson,23,12573.613599999999,467.92410000000046,LOYAL CUSTOMER
CM-11815,Candace McMahon,23,14362.800399999998,-2881.6446000000005,LOYAL CUSTOMER
MC-18130,Mike Caudle,23,8532.703,717.16149999999993,LOYAL CUSTOMER
TS-21160,Theresa Swint,22,6805.9420000000027,939.35239999999976,LOYAL CUSTOMER
TR-21325,Toby Ritter,22,10033.187059999998,1767.0294599999993,LOYAL CUSTOMER
AH-10585,Angele Hood,22,9125.8911,1458.3501,LOYAL CUSTOMER
RD-19930,Russell D'Ascenzo,22,9293.5883199999989,683.39372000000037,LOYAL CUSTOMER
JL-15850,John Lucas,22,8497.68,988.24859999999978,LOYAL CUSTOMER
TP-21415,Tom Prescott,22,10926.723820000001,-120.96077999999991,LOYAL CUSTOMER
SG-20890,Susan Gilcrest,22,11260.30386,240.3005600000001,LOYAL CUSTOMER
AB-10600,Ann Blume,22,13318.663100000002,905.36070000000007,LOYAL CUSTOMER
JF-15355,Jay Fein,22,7343.5660000000007,1016.6709999999999,LOYAL CUSTOMER
CS-12130,Chad Sievert,22,10981.231,641.4549,LOYAL CUSTOMER
BT-11680,Brian Thompson,22,14087.7631,1663.9095000000002,LOYAL CUSTOMER
MA-17995,Michelle Arnett,22,10006.450340000001,889.31854000000021,LOYAL CUSTOMER
DK-12895,Dana Kaydos,22,18340.62916,1080.6627599999995,LOYAL CUSTOMER
HZ-14950,Henia Zydlo,22,9656.4048000000039,1003.4368999999992,LOYAL CUSTOMER
NC-18340,Nat Carroll,22,13905.347119999999,-996.23938000000021,LOYAL CUSTOMER
PM-19135,Peter McVee,22,9857.6599000000024,648.85159999999985,LOYAL CUSTOMER
LF-17185,Luke Foster,22,12864.7205,-3700.1955000000007,LOYAL CUSTOMER
ND-18460,Neil Ducich,22,12061.441719999999,2197.4235200000007,LOYAL CUSTOMER
AR-10405,Allen Rosenblatt,22,8956.8207799999982,-583.48182000000008,LOYAL CUSTOMER
TT-21220,Thomas Thornton,22,13224.564159999998,1188.8272600000003,LOYAL CUSTOMER
JE-15475,Jeremy Ellison,22,5905.0759999999991,1223.3237,LOYAL CUSTOMER
JL-15505,Jeremy Lonsdale,22,8631.6949999999979,644.2673,LOYAL CUSTOMER
